user_id,signup_date,country,device_type,acquisition_channel,plan_type,monthly_price,sessions_per_month,avg_session_duration,features_used,support_tickets,engagement_score,churned,churn_date,lifetime_value
305,2024-05-07,Canada,Mobile,Ads,Pro,0,47,35,9,0,1645,0,,0
306,2024-02-02,Germany,Tablet,Organic,Basic,25,18,8,5,1,144,1,1718582400000000000,150
307,2024-06-24,India,Mobile,Email,Free,25,58,42,11,0,2436,0,,200
308,2024-01-22,UK,Desktop,Organic,Free,0,4,6,3,0,24,1,1717632000000000000,0
309,2024-08-25,Germany,Desktop,Email,Basic,25,53,18,9,2,954,0,,100
310,2024-06-06,India,Mobile,Ads,Pro,25,59,33,4,0,1947,0,,75
311,2024-02-07,UK,Desktop,Email,Free,10,38,18,9,0,684,0,,80
312,2024-08-17,Canada,Mobile,Organic,Basic,0,35,8,10,1,280,1,1734134400000000000,0
313,2024-12-30,Canada,Mobile,Referral,Free,25,32,24,2,2,768,0,,225
314,2024-02-20,Canada,Desktop,Email,Pro,0,45,12,6,1,540,1,1712448000000000000,0
315,2024-09-20,UK,Mobile,Referral,Free,0,28,22,6,0,616,0,,0
316,2024-10-09,USA,Desktop,Ads,Free,25,27,15,9,0,405,1,1734480000000000000,150
317,2024-01-27,India,Mobile,Ads,Free,0,1,11,1,2,11,1,1721347200000000000,0
318,2024-08-13,Germany,Desktop,Email,Free,0,21,15,3,0,315,1,1727222400000000000,0
319,2024-10-03,Germany,Tablet,Referral,Basic,10,58,39,11,0,2262,0,,10
320,2024-10-12,Canada,Mobile,Email,Free,10,58,7,5,0,406,1,1742169600000000000,90
321,2024-04-06,USA,Mobile,Referral,Free,10,33,26,1,0,858,0,,80
322,2024-10-10,India,Mobile,Referral,Pro,0,26,24,11,0,624,0,,0
323,2024-11-12,India,Desktop,Organic,Basic,0,18,9,3,0,162,1,1734220800000000000,0
324,2024-10-30,Germany,Mobile,Organic,Basic,0,33,19,1,1,627,0,,0
325,2024-05-26,Germany,Mobile,Ads,Free,0,39,28,4,1,1092,0,,0
326,2024-01-04,Germany,Mobile,Referral,Basic,25,20,3,3,2,60,1,1710460800000000000,225
327,2024-02-04,India,Mobile,Organic,Free,10,57,17,4,1,969,0,,100
328,2024-07-10,Germany,Mobile,Email,Basic,25,50,11,3,1,550,1,1733184000000000000,100
329,2024-02-18,India,Desktop,Ads,Free,0,15,25,1,0,375,1,1711843200000000000,0
330,2024-01-17,Canada,Mobile,Ads,Free,10,19,22,6,0,418,1,1714089600000000000,80
331,2024-06-20,USA,Mobile,Referral,Basic,10,40,38,6,0,1520,0,,10
332,2024-08-07,Germany,Mobile,Organic,Pro,10,14,9,10,1,126,1,1726963200000000000,50
333,2024-06-06,India,Mobile,Organic,Pro,10,26,32,5,2,832,0,,100
334,2024-02-15,Canada,Mobile,Email,Free,25,37,13,8,0,481,1,1715644800000000000,100
335,2024-01-06,UK,Mobile,Email,Free,25,35,42,1,2,1470,0,,50
336,2024-04-08,Canada,Mobile,Organic,Pro,25,54,36,4,3,1944,0,,250
337,2024-08-20,USA,Desktop,Organic,Free,25,8,34,10,1,272,1,1737676800000000000,200
338,2024-02-06,Canada,Mobile,Organic,Basic,25,22,24,6,0,528,1,1716681600000000000,275
339,2024-10-06,Germany,Desktop,Referral,Free,0,39,22,3,0,858,0,,0
340,2024-12-14,Germany,Mobile,Email,Free,10,23,44,4,1,1012,0,,60
341,2024-10-28,UK,Desktop,Referral,Pro,25,58,12,11,1,696,0,,250
342,2024-06-29,India,Mobile,Organic,Free,10,37,20,8,0,740,0,,100
343,2024-04-04,Canada,Mobile,Ads,Basic,10,15,13,6,1,195,1,1717804800000000000,50
344,2024-04-08,UK,Desktop,Referral,Free,10,20,35,3,0,700,0,,80
345,2024-07-06,Germany,Mobile,Organic,Pro,10,14,20,6,0,280,1,1730160000000000000,70
346,2024-04-25,India,Tablet,Email,Pro,10,8,34,6,1,272,1,1717459200000000000,40
347,2024-07-09,India,Desktop,Organic,Free,10,43,7,10,1,301,1,1735430400000000000,80
348,2024-09-09,USA,Mobile,Email,Free,10,23,8,9,0,184,1,1735776000000000000,80
349,2024-06-09,Germany,Mobile,Email,Basic,10,24,23,10,1,552,1,1732665600000000000,70
350,2024-09-12,India,Desktop,Organic,Free,0,1,11,1,0,11,1,1729468800000000000,0
351,2024-11-18,USA,Mobile,Organic,Free,0,20,9,3,0,180,1,1734912000000000000,0
352,2024-05-07,USA,Mobile,Email,Basic,25,26,38,2,1,988,0,,200
353,2024-01-18,Germany,Desktop,Ads,Free,25,47,10,8,2,470,1,1720137600000000000,25
354,2024-10-07,India,Mobile,Email,Free,25,2,38,7,2,76,1,1743465600000000000,75
355,2024-08-10,India,Mobile,Email,Basic,10,3,17,8,0,51,1,1738627200000000000,10
356,2024-02-23,Canada,Mobile,Referral,Free,0,52,27,5,2,1404,0,,0
357,2024-02-27,India,Mobile,Email,Free,25,20,40,10,0,800,0,,175
358,2024-11-18,USA,Mobile,Referral,Free,10,44,31,4,0,1364,0,,110
359,2024-12-25,UK,Desktop,Ads,Pro,25,10,14,5,1,140,1,1746057600000000000,75
360,2024-06-22,Germany,Mobile,Referral,Basic,0,29,39,10,0,1131,0,,0
361,2024-10-06,UK,Desktop,Email,Basic,25,23,32,10,1,736,0,,125
362,2024-04-23,India,Desktop,Referral,Pro,10,41,23,7,0,943,0,,30
363,2024-10-14,USA,Mobile,Referral,Free,25,59,39,5,1,2301,0,,125
364,2024-12-07,UK,Desktop,Ads,Basic,25,30,31,7,0,930,0,,175
365,2024-05-30,Germany,Mobile,Organic,Free,25,4,28,8,0,112,1,1722470400000000000,150
366,2024-05-06,Canada,Mobile,Organic,Free,25,24,22,4,0,528,1,1723420800000000000,50
367,2024-06-03,UK,Mobile,Ads,Free,25,46,35,6,1,1610,0,,250
368,2024-09-29,Canada,Mobile,Referral,Basic,25,19,11,6,0,209,1,1742256000000000000,50
369,2024-04-13,India,Mobile,Referral,Free,0,57,43,9,0,2451,0,,0
370,2024-10-25,India,Desktop,Organic,Free,0,51,29,1,0,1479,0,,0
371,2024-09-02,Germany,Mobile,Ads,Basic,25,5,4,9,2,20,1,1737763200000000000,75
372,2024-06-24,Canada,Desktop,Organic,Free,10,13,43,11,1,559,1,1728950400000000000,50
373,2024-02-08,Canada,Mobile,Organic,Free,0,52,12,6,0,624,0,,0
374,2024-06-18,Germany,Mobile,Ads,Basic,25,14,32,11,1,448,1,1722816000000000000,200
375,2024-09-03,UK,Desktop,Ads,Free,0,47,18,10,0,846,0,,0
376,2024-01-26,Germany,Desktop,Organic,Pro,0,4,27,7,0,108,1,1709424000000000000,0
377,2024-12-20,India,Desktop,Email,Pro,10,4,14,8,1,56,1,1746576000000000000,60
378,2024-11-01,Canada,Desktop,Organic,Free,0,3,32,10,1,96,1,1738195200000000000,0
379,2024-01-13,USA,Desktop,Email,Pro,10,38,42,3,0,1596,0,,30
380,2024-11-11,USA,Mobile,Referral,Free,25,3,5,7,1,15,1,1742860800000000000,150
381,2024-11-08,India,Mobile,Email,Free,10,39,15,3,3,585,1,1738972800000000000,110
382,2024-02-05,Canada,Desktop,Ads,Pro,0,52,34,7,2,1768,0,,0
383,2024-06-21,Canada,Mobile,Ads,Pro,25,42,43,5,0,1806,0,,275
384,2024-01-20,Germany,Desktop,Organic,Basic,0,25,13,6,0,325,1,1713571200000000000,0
385,2024-11-16,UK,Tablet,Referral,Basic,25,45,6,6,0,270,1,1741910400000000000,125
386,2024-09-20,Germany,Mobile,Email,Basic,10,7,11,7,0,77,1,1730073600000000000,30
387,2024-05-21,USA,Mobile,Email,Free,0,40,11,8,0,440,1,1728432000000000000,0
388,2024-05-22,Canada,Mobile,Email,Pro,0,46,37,11,2,1702,0,,0
389,2024-04-01,UK,Desktop,Ads,Free,10,25,25,10,1,625,0,,20
390,2024-12-19,Germany,Mobile,Referral,Free,25,28,36,11,0,1008,0,,150
391,2024-11-17,UK,Mobile,Ads,Basic,25,44,13,8,0,572,1,1737849600000000000,125
392,2024-10-14,USA,Mobile,Ads,Free,0,48,5,3,1,240,1,1734652800000000000,0
393,2024-08-02,UK,Mobile,Ads,Free,10,5,4,8,1,20,1,1730160000000000000,50
394,2024-12-07,Canada,Desktop,Ads,Free,25,38,8,7,1,304,1,1747699200000000000,100
395,2024-02-20,UK,Desktop,Email,Free,0,59,3,4,0,177,1,1723766400000000000,0
396,2024-06-01,UK,Mobile,Email,Free,10,45,36,8,0,1620,0,,80
397,2024-07-04,Germany,Tablet,Referral,Free,0,39,24,3,0,936,0,,0
398,2024-03-03,UK,Mobile,Referral,Pro,10,5,38,10,1,190,1,1718496000000000000,20
399,2024-07-08,UK,Desktop,Referral,Free,25,33,7,8,0,231,1,1725926400000000000,225
400,2024-05-04,USA,Tablet,Referral,Free,25,34,22,9,0,748,0,,150
401,2024-05-29,UK,Mobile,Email,Free,0,18,30,9,1,540,1,1724630400000000000,0
402,2024-11-09,Germany,Mobile,Organic,Free,25,37,33,7,1,1221,0,,50
403,2024-02-27,Germany,Mobile,Referral,Basic,10,15,14,2,0,210,1,1723161600000000000,30
404,2024-12-07,Canada,Mobile,Organic,Free,25,46,20,10,0,920,0,,275
405,2024-10-31,USA,Mobile,Organic,Free,25,38,29,11,0,1102,0,,75
406,2024-06-28,India,Desktop,Organic,Basic,25,50,41,8,0,2050,0,,250
407,2024-06-18,Canada,Mobile,Referral,Pro,25,20,28,3,0,560,1,1730764800000000000,125
408,2024-11-21,UK,Desktop,Ads,Free,25,55,34,2,0,1870,0,,225
409,2024-09-27,USA,Mobile,Email,Free,25,34,10,10,1,340,1,1732665600000000000,75
410,2024-02-23,Canada,Mobile,Organic,Free,25,49,25,11,2,1225,0,,250
411,2024-04-10,Germany,Desktop,Referral,Basic,25,47,16,2,3,752,0,,50
412,2024-09-20,USA,Mobile,Referral,Free,25,29,42,6,0,1218,0,,100
413,2024-02-22,USA,Mobile,Ads,Free,25,56,19,5,1,1064,0,,150
414,2024-02-29,UK,Mobile,Referral,Pro,25,17,13,9,0,221,1,1717977600000000000,250
415,2024-04-17,USA,Mobile,Referral,Free,25,4,39,7,0,156,1,1719792000000000000,125
416,2024-01-05,USA,Mobile,Referral,Basic,25,27,37,6,1,999,0,,25
417,2024-04-12,India,Desktop,Ads,Basic,0,23,28,9,0,644,0,,0
418,2024-07-14,UK,Mobile,Referral,Pro,25,9,12,7,0,108,1,1735516800000000000,150
419,2024-09-18,USA,Desktop,Email,Free,10,42,17,8,2,714,0,,50
420,2024-12-30,USA,Desktop,Referral,Free,0,19,35,8,0,665,0,,0
421,2024-12-15,India,Mobile,Referral,Basic,25,9,4,4,0,36,1,1746144000000000000,100
422,2024-02-16,India,Mobile,Ads,Free,25,46,4,11,0,184,1,1712016000000000000,75
423,2024-12-20,Germany,Desktop,Email,Basic,0,41,15,10,1,615,0,,0
424,2024-11-06,UK,Desktop,Organic,Basic,10,35,20,4,0,700,0,,50
425,2024-11-03,India,Mobile,Email,Free,25,4,25,11,0,100,1,1734998400000000000,25
426,2024-05-23,USA,Mobile,Organic,Basic,25,49,33,1,0,1617,0,,250
427,2024-09-25,India,Mobile,Referral,Basic,25,23,32,11,1,736,0,,125
428,2024-05-03,Canada,Mobile,Referral,Free,25,1,30,8,0,30,1,1720742400000000000,225
429,2024-04-15,Germany,Mobile,Ads,Pro,10,50,25,10,0,1250,0,,90
430,2024-06-06,Germany,Desktop,Referral,Free,10,52,8,11,1,416,1,1723593600000000000,10
431,2024-05-26,UK,Mobile,Email,Basic,25,50,9,5,1,450,1,1725926400000000000,200
432,2024-05-24,Germany,Desktop,Email,Free,0,47,3,7,0,141,1,1730073600000000000,0
433,2024-04-29,UK,Desktop,Ads,Pro,0,49,7,11,0,343,1,1728000000000000000,0
434,2024-11-14,Canada,Tablet,Referral,Free,0,26,36,5,1,936,0,,0
435,2024-10-01,USA,Tablet,Email,Free,0,33,24,11,0,792,0,,0
436,2024-04-01,Canada,Mobile,Referral,Free,10,49,15,3,1,735,0,,40
437,2024-02-27,UK,Mobile,Referral,Free,10,16,6,9,0,96,1,1715990400000000000,90
438,2024-12-11,UK,Mobile,Email,Free,0,12,40,10,0,480,1,1748304000000000000,0
439,2024-08-16,UK,Desktop,Organic,Free,10,51,8,6,0,408,1,1734652800000000000,10
440,2024-04-26,USA,Mobile,Organic,Free,10,21,18,9,0,378,1,1719360000000000000,50
441,2024-11-13,UK,Mobile,Referral,Pro,25,11,15,2,0,165,1,1740009600000000000,50
442,2024-10-05,Canada,Tablet,Email,Free,10,21,23,4,0,483,1,1736899200000000000,60
443,2024-05-06,USA,Mobile,Email,Pro,25,31,12,3,2,372,1,1723507200000000000,25
444,2024-05-08,Canada,Mobile,Organic,Basic,0,53,30,4,0,1590,0,,0
445,2024-02-27,USA,Tablet,Email,Basic,0,31,10,9,1,310,1,1715990400000000000,0
446,2024-05-01,UK,Mobile,Email,Pro,0,44,26,6,1,1144,0,,0
447,2024-01-01,USA,Mobile,Ads,Free,0,54,20,4,0,1080,0,,0
448,2024-08-26,India,Tablet,Organic,Basic,0,3,24,2,2,72,1,1736035200000000000,0
449,2024-10-16,Canada,Mobile,Organic,Basic,10,41,42,5,0,1722,0,,50
450,2024-04-05,India,Mobile,Ads,Free,25,56,8,9,0,448,1,1723939200000000000,150
451,2024-05-05,India,Mobile,Email,Basic,0,31,25,5,0,775,0,,0
452,2024-04-27,UK,Desktop,Referral,Pro,0,13,33,1,1,429,1,1717545600000000000,0
453,2024-02-17,UK,Mobile,Email,Pro,0,41,13,9,0,533,1,1715299200000000000,0
454,2024-03-29,India,Mobile,Email,Free,0,13,34,2,0,442,1,1714780800000000000,0
455,2024-08-24,USA,Mobile,Ads,Free,0,4,38,8,3,152,1,1731888000000000000,0
456,2024-09-28,UK,Mobile,Ads,Free,25,12,21,4,0,252,1,1736553600000000000,275
457,2024-07-07,Canada,Mobile,Ads,Free,10,8,38,2,0,304,1,1729987200000000000,40
458,2024-07-10,India,Mobile,Organic,Free,10,31,26,6,1,806,0,,60
459,2024-03-09,Canada,Tablet,Referral,Free,10,9,32,5,0,288,1,1713571200000000000,40
460,2024-10-04,Canada,Mobile,Organic,Pro,25,58,2,9,0,116,1,1734048000000000000,225
461,2024-12-14,Canada,Mobile,Organic,Pro,10,9,9,11,0,81,1,1740873600000000000,70
462,2024-09-03,India,Mobile,Ads,Free,10,47,14,3,1,658,0,,20
463,2024-03-16,Germany,Mobile,Organic,Pro,0,13,17,7,0,221,1,1722384000000000000,0
464,2024-06-02,UK,Mobile,Organic,Basic,10,25,41,3,1,1025,0,,10
465,2024-05-23,Canada,Mobile,Referral,Free,0,31,12,9,2,372,1,1720224000000000000,0
466,2024-03-26,India,Desktop,Referral,Free,25,23,21,6,0,483,1,1715558400000000000,100
467,2024-07-03,Germany,Mobile,Referral,Pro,0,33,38,8,0,1254,0,,0
468,2024-10-11,India,Mobile,Ads,Pro,25,43,38,10,0,1634,0,,275
469,2024-08-07,UK,Mobile,Ads,Basic,25,45,17,9,1,765,0,,100
470,2024-03-09,India,Mobile,Referral,Pro,25,54,16,8,1,864,0,,200
471,2024-02-16,USA,Desktop,Email,Basic,25,50,25,1,0,1250,0,,250
472,2024-04-03,USA,Mobile,Ads,Free,25,21,20,7,0,420,1,1723680000000000000,75
473,2024-08-25,Canada,Desktop,Ads,Free,10,23,28,3,1,644,0,,100
474,2024-07-22,India,Desktop,Ads,Free,0,7,19,1,0,133,1,1730419200000000000,0
475,2024-08-05,India,Mobile,Organic,Free,0,2,12,1,0,24,1,1729296000000000000,0
476,2024-12-06,Canada,Desktop,Ads,Pro,25,3,7,6,2,21,1,1741219200000000000,25
477,2024-02-08,Canada,Mobile,Referral,Free,25,23,19,1,1,437,1,1713139200000000000,125
478,2024-04-09,Germany,Desktop,Referral,Pro,10,1,8,9,1,8,1,1721260800000000000,20
479,2024-10-15,India,Mobile,Organic,Basic,10,44,28,3,1,1232,0,,80
480,2024-09-10,UK,Mobile,Referral,Basic,0,44,24,5,3,1056,0,,0
481,2024-08-09,UK,Mobile,Ads,Free,10,3,35,7,0,105,1,1738281600000000000,90
482,2024-12-22,UK,Mobile,Email,Free,10,37,14,3,0,518,1,1745971200000000000,20
483,2024-01-23,Canada,Tablet,Ads,Basic,10,27,2,5,0,54,1,1718064000000000000,50
484,2024-09-06,Canada,Mobile,Organic,Pro,10,20,26,2,0,520,1,1736121600000000000,10
485,2024-01-10,Canada,Desktop,Email,Pro,10,14,12,11,1,168,1,1711411200000000000,100
486,2024-09-02,UK,Tablet,Email,Free,0,49,27,2,2,1323,0,,0
487,2024-11-20,Germany,Mobile,Organic,Pro,0,18,33,5,0,594,1,1746662400000000000,0
488,2024-04-09,USA,Mobile,Email,Basic,25,6,14,9,0,84,1,1727222400000000000,175
489,2024-10-16,India,Mobile,Ads,Basic,10,56,16,2,0,896,0,,110
490,2024-06-28,USA,Desktop,Referral,Free,0,55,19,9,0,1045,0,,0
491,2024-08-10,India,Mobile,Organic,Basic,25,49,20,11,0,980,0,,200
492,2024-09-06,Canada,Mobile,Email,Free,0,59,37,10,1,2183,0,,0
493,2024-05-26,UK,Mobile,Referral,Free,10,24,41,1,0,984,0,,30
494,2024-04-05,USA,Desktop,Organic,Basic,25,6,11,9,0,66,1,1723161600000000000,175
495,2024-09-13,Canada,Mobile,Email,Free,0,7,43,2,1,301,1,1736640000000000000,0
496,2024-11-20,India,Desktop,Ads,Pro,0,33,40,5,0,1320,0,,0
497,2024-01-04,USA,Mobile,Organic,Pro,0,58,43,6,2,2494,0,,0
498,2024-01-16,USA,Desktop,Ads,Basic,0,43,33,10,0,1419,0,,0
499,2024-10-06,USA,Desktop,Email,Basic,10,13,19,11,0,247,1,1743033600000000000,110
500,2024-12-01,USA,Mobile,Referral,Free,10,8,41,10,1,328,1,1739836800000000000,10
501,2024-09-03,USA,Mobile,Organic,Free,25,59,26,2,0,1534,0,,175
502,2024-09-14,Canada,Desktop,Organic,Basic,25,11,36,5,0,396,1,1733702400000000000,100
503,2024-06-08,India,Tablet,Referral,Free,0,1,21,6,0,21,1,1721692800000000000,0
504,2024-12-05,India,Desktop,Referral,Basic,25,11,36,4,0,396,1,1741046400000000000,275
505,2024-05-31,Germany,Desktop,Organic,Basic,0,9,26,4,1,234,1,1720224000000000000,0
506,2024-06-26,UK,Desktop,Organic,Basic,0,25,9,1,0,225,1,1725408000000000000,0
507,2024-06-11,USA,Mobile,Referral,Pro,25,1,41,6,2,41,1,1722211200000000000,250
508,2024-02-02,India,Desktop,Organic,Basic,0,2,21,5,0,42,1,1710720000000000000,0
509,2024-06-27,UK,Mobile,Referral,Pro,10,53,21,6,1,1113,0,,40
510,2024-04-10,UK,Mobile,Organic,Free,10,7,33,7,1,231,1,1717891200000000000,110
511,2024-09-24,Canada,Mobile,Organic,Pro,0,58,26,6,1,1508,0,,0
512,2024-11-18,USA,Tablet,Organic,Free,25,53,17,8,1,901,0,,175
513,2024-03-05,Germany,Tablet,Organic,Free,0,20,33,1,0,660,0,,0
514,2024-06-16,UK,Mobile,Email,Basic,25,27,9,10,0,243,1,1726704000000000000,250
515,2024-11-25,Canada,Desktop,Referral,Free,0,18,3,9,0,54,1,1735257600000000000,0
516,2024-02-12,USA,Desktop,Referral,Pro,25,25,15,2,0,375,1,1718668800000000000,100
517,2024-02-13,India,Mobile,Referral,Free,25,22,13,7,1,286,1,1716076800000000000,25
518,2024-10-11,Germany,Mobile,Email,Basic,0,26,15,10,0,390,1,1732147200000000000,0
519,2024-01-12,USA,Mobile,Organic,Pro,25,6,40,9,0,240,1,1710201600000000000,125
520,2024-04-04,Canada,Mobile,Referral,Basic,0,54,17,1,1,918,0,,0
521,2024-10-28,Canada,Desktop,Organic,Free,10,20,2,7,1,40,1,1744934400000000000,90
522,2024-09-09,Canada,Mobile,Referral,Basic,10,34,31,11,0,1054,0,,70
523,2024-08-29,Canada,Mobile,Referral,Free,10,23,41,5,0,943,0,,60
524,2024-02-04,Canada,Mobile,Organic,Free,10,2,21,6,1,42,1,1719100800000000000,20
525,2024-08-02,Germany,Mobile,Ads,Pro,0,10,40,9,0,400,1,1728604800000000000,0
526,2024-12-02,UK,Mobile,Ads,Free,0,1,10,5,0,10,1,1735776000000000000,0
527,2024-03-30,UK,Mobile,Ads,Basic,25,19,26,8,0,494,1,1723075200000000000,125
528,2024-09-20,India,Desktop,Referral,Basic,0,13,12,7,0,156,1,1738886400000000000,0
529,2024-04-02,UK,Mobile,Referral,Pro,25,8,24,3,1,192,1,1724544000000000000,175
530,2024-03-30,Canada,Mobile,Ads,Free,0,33,44,5,1,1452,0,,0
531,2024-04-24,UK,Desktop,Ads,Basic,25,13,36,5,0,468,1,1719532800000000000,75
532,2024-04-14,UK,Tablet,Email,Pro,0,3,4,8,0,12,1,1721001600000000000,0
533,2024-07-14,Canada,Desktop,Email,Free,10,3,14,10,0,42,1,1726790400000000000,20
534,2024-11-09,Germany,Desktop,Referral,Free,10,40,6,9,0,240,1,1735776000000000000,70
535,2024-04-23,Canada,Tablet,Ads,Basic,25,7,21,3,1,147,1,1728777600000000000,200
536,2024-03-15,UK,Desktop,Referral,Free,0,5,28,6,0,140,1,1715126400000000000,0
537,2024-08-04,UK,Tablet,Organic,Free,25,54,33,10,0,1782,0,,225
538,2024-10-03,India,Desktop,Ads,Free,25,42,25,4,1,1050,0,,25
539,2024-09-05,Canada,Desktop,Organic,Free,10,21,44,3,0,924,0,,30
540,2024-06-12,India,Mobile,Referral,Basic,10,27,39,3,0,1053,0,,20
541,2024-12-22,India,Mobile,Organic,Basic,10,7,19,8,0,133,1,1743897600000000000,10
542,2024-07-10,USA,Tablet,Email,Free,10,27,29,7,0,783,0,,110
543,2024-08-14,India,Mobile,Referral,Pro,0,20,20,8,0,400,1,1738281600000000000,0
544,2024-06-25,UK,Tablet,Ads,Basic,0,9,11,6,0,99,1,1734566400000000000,0
545,2024-04-08,UK,Mobile,Email,Pro,25,13,36,7,0,468,1,1722816000000000000,200
546,2024-02-05,USA,Mobile,Organic,Basic,0,6,42,7,0,252,1,1717977600000000000,0
547,2024-04-05,USA,Desktop,Email,Basic,25,3,31,3,0,93,1,1717286400000000000,275
548,2024-05-31,Canada,Mobile,Referral,Free,10,20,24,4,0,480,1,1730678400000000000,110
549,2024-05-30,USA,Desktop,Ads,Free,0,14,7,2,0,98,1,1727395200000000000,0
550,2024-07-08,Germany,Mobile,Ads,Pro,25,5,24,8,0,120,1,1726272000000000000,75
551,2024-08-11,UK,Tablet,Ads,Pro,25,19,4,6,2,76,1,1727136000000000000,150
552,2024-02-06,UK,Desktop,Referral,Pro,10,6,42,8,0,252,1,1712188800000000000,40
553,2024-09-24,USA,Mobile,Organic,Basic,10,39,15,7,0,585,1,1739750400000000000,40
554,2024-07-01,USA,Mobile,Organic,Free,0,55,16,8,0,880,0,,0
555,2024-01-13,UK,Mobile,Email,Basic,0,45,36,9,0,1620,0,,0
556,2024-10-05,USA,Tablet,Ads,Free,25,8,2,10,1,16,1,1731974400000000000,50
557,2024-08-04,Canada,Mobile,Email,Free,10,55,14,5,0,770,0,,40
558,2024-12-20,USA,Mobile,Referral,Basic,25,49,44,5,1,2156,0,,200
559,2024-12-26,USA,Tablet,Ads,Free,0,53,34,3,0,1802,0,,0
560,2024-10-12,Canada,Tablet,Email,Free,0,18,13,9,2,234,1,1742774400000000000,0
561,2024-09-29,Canada,Desktop,Organic,Pro,10,11,2,3,0,22,1,1730764800000000000,40
562,2024-03-02,Canada,Desktop,Referral,Basic,0,16,33,4,1,528,1,1717977600000000000,0
563,2024-03-24,UK,Mobile,Ads,Free,0,53,27,7,3,1431,0,,0
564,2024-08-04,USA,Mobile,Email,Free,0,41,31,4,0,1271,0,,0
565,2024-12-07,Canada,Tablet,Ads,Free,10,8,20,8,1,160,1,1746230400000000000,80
566,2024-07-05,Canada,Mobile,Referral,Free,0,19,3,6,1,57,1,1726531200000000000,0
567,2024-01-19,UK,Mobile,Organic,Free,10,56,14,7,0,784,0,,60
568,2024-06-25,Germany,Mobile,Organic,Free,25,15,6,1,0,90,1,1734220800000000000,50
569,2024-04-09,USA,Mobile,Referral,Basic,10,15,24,2,0,360,1,1723680000000000000,100
570,2024-08-20,Germany,Desktop,Email,Free,10,6,12,5,0,72,1,1727049600000000000,90
571,2024-03-16,Germany,Mobile,Referral,Pro,25,34,12,9,0,408,1,1726012800000000000,225
572,2024-09-21,Canada,Desktop,Email,Basic,10,24,3,7,0,72,1,1730073600000000000,30
573,2024-10-10,UK,Desktop,Email,Basic,10,48,18,1,0,864,0,,10
574,2024-07-24,USA,Desktop,Organic,Pro,10,23,43,3,1,989,0,,70
575,2024-08-10,USA,Mobile,Organic,Free,10,51,16,4,0,816,0,,80
576,2024-02-21,USA,Mobile,Email,Basic,10,32,17,6,0,544,1,1723507200000000000,40
577,2024-12-04,Germany,Desktop,Referral,Free,0,8,16,1,0,128,1,1741824000000000000,0
578,2024-05-23,India,Desktop,Referral,Free,25,4,18,7,0,72,1,1728691200000000000,75
579,2024-03-09,UK,Mobile,Referral,Free,25,36,44,11,0,1584,0,,175
580,2024-04-08,India,Mobile,Referral,Basic,0,10,5,4,0,50,1,1719446400000000000,0
581,2024-01-25,Germany,Mobile,Referral,Basic,0,24,5,10,0,120,1,1711324800000000000,0
582,2024-02-22,Canada,Mobile,Organic,Free,10,53,18,4,1,954,0,,60
583,2024-05-30,India,Desktop,Ads,Basic,25,29,37,7,1,1073,0,,125
584,2024-05-23,India,Mobile,Organic,Free,0,17,16,7,1,272,1,1727913600000000000,0
585,2024-02-26,UK,Mobile,Organic,Free,10,34,26,5,0,884,0,,40
586,2024-02-08,Germany,Mobile,Referral,Pro,25,45,19,2,1,855,0,,200
587,2024-04-18,UK,Tablet,Referral,Free,10,54,2,5,0,108,1,1718928000000000000,20
588,2024-06-29,Canada,Desktop,Ads,Free,0,4,6,8,1,24,1,1732492800000000000,0
589,2024-02-11,USA,Mobile,Referral,Pro,25,56,10,8,0,560,1,1712361600000000000,275
590,2024-07-04,Germany,Mobile,Ads,Free,10,39,16,6,0,624,0,,100
591,2024-08-10,Canada,Desktop,Organic,Free,0,20,35,11,1,700,0,,0
592,2024-05-01,Canada,Mobile,Ads,Free,0,19,4,1,0,76,1,1719187200000000000,0
593,2024-05-12,India,Desktop,Referral,Free,0,45,38,5,1,1710,0,,0
594,2024-06-11,UK,Desktop,Ads,Pro,25,54,32,4,0,1728,0,,125
595,2024-08-02,India,Mobile,Organic,Free,0,11,10,10,2,110,1,1731974400000000000,0
596,2024-08-08,India,Mobile,Email,Free,25,47,12,3,0,564,1,1726531200000000000,225
597,2024-08-22,USA,Mobile,Email,Free,25,36,8,11,1,288,1,1730419200000000000,250
598,2024-11-26,UK,Tablet,Organic,Free,10,49,11,11,2,539,1,1735862400000000000,10
599,2024-05-25,USA,Desktop,Organic,Basic,10,6,36,7,0,216,1,1727827200000000000,60
600,2024-08-26,Canada,Tablet,Organic,Free,25,14,27,1,0,378,1,1730246400000000000,275
601,2024-03-16,USA,Mobile,Referral,Free,0,6,41,3,1,246,1,1720137600000000000,0
602,2024-01-09,Canada,Mobile,Organic,Free,0,7,37,4,0,259,1,1708992000000000000,0
603,2024-03-14,India,Desktop,Referral,Basic,10,33,42,3,1,1386,0,,80
604,2024-09-09,USA,Mobile,Ads,Free,0,1,31,10,1,31,1,1735171200000000000,0
605,2024-08-17,UK,Desktop,Referral,Free,10,33,16,3,0,528,1,1729382400000000000,10
606,2024-01-07,USA,Desktop,Organic,Basic,0,52,30,2,1,1560,0,,0
607,2024-06-22,Canada,Tablet,Referral,Free,0,47,7,4,0,329,1,1724544000000000000,0
608,2024-05-20,Germany,Mobile,Organic,Basic,25,53,34,9,1,1802,0,,225
